epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
94,3181.16,1.13551,1.04337,0.01114,0.62616,0.50988,0.56351,0.4024,1.2657,1.6118,0.0171,0.00143728,0.000479094,0.00143728,0.000479094,0.00143728,0.000479094,0.00143728,0.000479094
95,3215.52,1.13111,1.04742,0.01154,0.60164,0.52597,0.56411,0.40139,1.2695,1.57199,0.01729,0.00141141,0.000470471,0.00141141,0.000470471,0.00141141,0.000470471,0.00141141,0.000470471
96,3249.47,1.14298,1.04559,0.01141,0.59906,0.53729,0.56533,0.39994,1.26949,1.62404,0.01716,0.00138557,0.000461858,0.00138557,0.000461858,0.00138557,0.000461858,0.00138557,0.000461858
97,3283.83,1.1312,1.03396,0.01136,0.61549,0.52078,0.56693,0.40583,1.25543,1.59091,0.01696,0.00135978,0.000453258,0.00135978,0.000453258,0.00135978,0.000453258,0.00135978,0.000453258
98,3317.97,1.12247,1.00686,0.01113,0.59299,0.55057,0.56636,0.40364,1.26702,1.5933,0.01716,0.00133402,0.000444675,0.00133402,0.000444675,0.00133402,0.000444675,0.00133402,0.000444675
99,3352,1.12248,1.03892,0.01166,0.63705,0.53216,0.56912,0.40827,1.26194,1.57953,0.01714,0.00130833,0.000436109,0.00130833,0.000436109,0.00130833,0.000436109,0.00130833,0.000436109
100,3384.88,1.12532,1.0343,0.01123,0.64883,0.52537,0.57271,0.4096,1.2634,1.56682,0.01719,0.00128269,0.000427565,0.00128269,0.000427565,0.00128269,0.000427565,0.00128269,0.000427565
101,3418.23,1.11888,0.99611,0.01143,0.67271,0.5085,0.56623,0.40215,1.25948,1.61724,0.01702,0.00125713,0.000419044,0.00125713,0.000419044,0.00125713,0.000419044,0.00125713,0.000419044
102,3451.78,1.10853,1.01193,0.01141,0.6525,0.53235,0.57379,0.40453,1.27247,1.60395,0.01726,0.00123165,0.00041055,0.00123165,0.00041055,0.00123165,0.00041055,0.00123165,0.00041055
103,3486.44,1.11966,0.99036,0.01116,0.59142,0.55224,0.57467,0.40575,1.2579,1.62741,0.01705,0.00120625,0.000402084,0.00120625,0.000402084,0.00120625,0.000402084,0.00120625,0.000402084
104,3520.35,1.12819,1.01202,0.01144,0.58593,0.57902,0.58277,0.41115,1.26176,1.58107,0.01715,0.00118095,0.000393649,0.00118095,0.000393649,0.00118095,0.000393649,0.00118095,0.000393649
105,3553.9,1.11121,0.98689,0.01111,0.63514,0.53678,0.57934,0.41303,1.25885,1.60082,0.0171,0.00115575,0.000385249,0.00115575,0.000385249,0.00115575,0.000385249,0.00115575,0.000385249
106,3587.75,1.10865,0.97844,0.01113,0.63242,0.54034,0.57806,0.41289,1.26632,1.60893,0.01707,0.00113065,0.000376885,0.00113065,0.000376885,0.00113065,0.000376885,0.00113065,0.000376885
