epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,8722.73,0.51103,0.37327,0.95256,0.59902,0.55292,0.57823,0.41668,1.24324,1.9441,1.54911,0.000621305,0.000207102,0.000621305,0.000207102,0.000621305,0.000207102,0.000621305,0.000207102
129,8799.12,0.51357,0.37778,0.95965,0.62762,0.54714,0.58127,0.41575,1.24677,1.9332,1.56548,0.000600743,0.000200248,0.000600743,0.000200248,0.000600743,0.000200248,0.000600743,0.000200248
130,8862.3,0.50565,0.36098,0.95469,0.65495,0.53144,0.5869,0.41951,1.2411,1.92931,1.5601,0.000580459,0.000193486,0.000580459,0.000193486,0.000580459,0.000193486,0.000580459,0.000193486
131,8925.69,0.50477,0.36075,0.95509,0.68172,0.52082,0.58716,0.42164,1.2437,1.95325,1.56857,0.00056046,0.00018682,0.00056046,0.00018682,0.00056046,0.00018682,0.00056046,0.00018682
132,8986.44,0.50844,0.36782,0.95835,0.65529,0.53656,0.5842,0.41935,1.2433,1.9608,1.56239,0.000540752,0.000180251,0.000540752,0.000180251,0.000540752,0.000180251,0.000540752,0.000180251
133,9047.79,0.51094,0.3724,0.95326,0.64395,0.53159,0.57857,0.41657,1.24024,1.97255,1.55411,0.000521341,0.00017378,0.000521341,0.00017378,0.000521341,0.00017378,0.000521341,0.00017378
134,9109.57,0.50488,0.36761,0.9499,0.63359,0.54431,0.58598,0.42014,1.2456,1.93881,1.56472,0.000502232,0.000167411,0.000502232,0.000167411,0.000502232,0.000167411,0.000502232,0.000167411
135,9170.04,0.4999,0.36158,0.94829,0.61171,0.54109,0.57792,0.41569,1.24129,1.97245,1.56729,0.000483432,0.000161144,0.000483432,0.000161144,0.000483432,0.000161144,0.000483432,0.000161144
136,9232.02,0.50238,0.36507,0.95562,0.60665,0.55303,0.58282,0.41955,1.24602,1.97615,1.56571,0.000464946,0.000154982,0.000464946,0.000154982,0.000464946,0.000154982,0.000464946,0.000154982
137,9292.82,0.49472,0.35412,0.94643,0.62119,0.53925,0.57943,0.41805,1.247,1.99059,1.57281,0.00044678,0.000148927,0.00044678,0.000148927,0.00044678,0.000148927,0.00044678,0.000148927
138,9354.95,0.49745,0.35923,0.94464,0.63203,0.54509,0.5819,0.41847,1.23909,1.98823,1.56785,0.00042894,0.00014298,0.00042894,0.00014298,0.00042894,0.00014298,0.00042894,0.00014298
139,9415.76,0.48798,0.35445,0.94835,0.64719,0.53493,0.58218,0.42039,1.24431,2.00319,1.57746,0.00041143,0.000137143,0.00041143,0.000137143,0.00041143,0.000137143,0.00041143,0.000137143
140,9476.31,0.49475,0.35466,0.94751,0.6472,0.53302,0.58219,0.41852,1.24687,1.98775,1.58051,0.000394256,0.000131419,0.000394256,0.000131419,0.000394256,0.000131419,0.000394256,0.000131419
141,9536.92,0.49016,0.35099,0.94561,0.68769,0.51854,0.5807,0.41872,1.24848,1.98904,1.57838,0.000377424,0.000125808,0.000377424,0.000125808,0.000377424,0.000125808,0.000377424,0.000125808
142,9597.7,0.49514,0.35935,0.95241,0.66622,0.52424,0.58277,0.41992,1.24672,1.96429,1.57799,0.000360938,0.000120313,0.000360938,0.000120313,0.000360938,0.000120313,0.000360938,0.000120313
143,9658.96,0.4817,0.34873,0.94808,0.65536,0.52436,0.58439,0.42086,1.24764,1.97601,1.57793,0.000344804,0.000114935,0.000344804,0.000114935,0.000344804,0.000114935,0.000344804,0.000114935
144,9721.32,0.4848,0.34907,0.94692,0.6814,0.51535,0.58594,0.41882,1.25099,1.98392,1.58477,0.000329026,0.000109675,0.000329026,0.000109675,0.000329026,0.000109675,0.000329026,0.000109675
145,9785.46,0.49087,0.3496,0.94365,0.67231,0.52199,0.58638,0.41942,1.25057,1.98108,1.58585,0.00031361,0.000104537,0.00031361,0.000104537,0.00031361,0.000104537,0.00031361,0.000104537
146,9847.93,0.49585,0.36302,0.94866,0.66686,0.51548,0.5861,0.41878,1.25241,1.98429,1.59449,0.000298559,9.95197e-05,0.000298559,9.95197e-05,0.000298559,9.95197e-05,0.000298559,9.95197e-05
147,9911.78,0.4859,0.35008,0.94489,0.70572,0.50227,0.58682,0.41834,1.25078,1.97646,1.58891,0.000283879,9.46264e-05,0.000283879,9.46264e-05,0.000283879,9.46264e-05,0.000283879,9.46264e-05
148,9972.58,0.48569,0.34833,0.94062,0.68999,0.51034,0.58452,0.41627,1.24959,1.97296,1.58954,0.000269574,8.98581e-05,0.000269574,8.98581e-05,0.000269574,8.98581e-05,0.000269574,8.98581e-05
149,10033.4,0.47811,0.34569,0.94465,0.67898,0.51273,0.5847,0.41572,1.25615,1.99817,1.59231,0.000255649,8.52162e-05,0.000255649,8.52162e-05,0.000255649,8.52162e-05,0.000255649,8.52162e-05
150,10097.2,0.47281,0.34284,0.94292,0.65281,0.52795,0.58368,0.41655,1.25196,2.00875,1.58669,0.000242107,8.07022e-05,0.000242107,8.07022e-05,0.000242107,8.07022e-05,0.000242107,8.07022e-05
151,10161,0.47313,0.34056,0.94414,0.66757,0.5187,0.58586,0.41888,1.24946,1.99488,1.58458,0.000228952,7.63174e-05,0.000228952,7.63174e-05,0.000228952,7.63174e-05,0.000228952,7.63174e-05
152,10221.8,0.48318,0.34474,0.94255,0.68328,0.51434,0.5861,0.41931,1.24725,1.99572,1.5788,0.00021619,7.20632e-05,0.00021619,7.20632e-05,0.00021619,7.20632e-05,0.00021619,7.20632e-05
153,10284.9,0.47376,0.33964,0.9385,0.70426,0.51109,0.58162,0.4166,1.24925,1.97851,1.57981,0.000203823,6.79409e-05,0.000203823,6.79409e-05,0.000203823,6.79409e-05,0.000203823,6.79409e-05
154,10347.2,0.48013,0.3439,0.94244,0.69617,0.50986,0.58259,0.4148,1.25062,1.97912,1.58316,0.000191855,6.39518e-05,0.000191855,6.39518e-05,0.000191855,6.39518e-05,0.000191855,6.39518e-05
155,10408.2,0.47617,0.33937,0.93902,0.67748,0.51966,0.58422,0.41608,1.25315,1.96867,1.58547,0.000180291,6.00969e-05,0.000180291,6.00969e-05,0.000180291,6.00969e-05,0.000180291,6.00969e-05
156,10469,0.47269,0.3408,0.93938,0.63721,0.53707,0.58463,0.41789,1.25229,1.98074,1.58312,0.000169133,5.63776e-05,0.000169133,5.63776e-05,0.000169133,5.63776e-05,0.000169133,5.63776e-05
157,10529.9,0.47284,0.34292,0.93786,0.65885,0.52242,0.58471,0.41718,1.25057,1.98569,1.58209,0.000158385,5.2795e-05,0.000158385,5.2795e-05,0.000158385,5.2795e-05,0.000158385,5.2795e-05
158,10592.3,0.4798,0.34353,0.93988,0.69423,0.50692,0.58698,0.41895,1.24993,1.97939,1.58092,0.00014805,4.93501e-05,0.00014805,4.93501e-05,0.00014805,4.93501e-05,0.00014805,4.93501e-05
159,10654.9,0.4679,0.33607,0.93397,0.62281,0.54454,0.58578,0.41862,1.24841,1.98875,1.57955,0.000138132,4.6044e-05,0.000138132,4.6044e-05,0.000138132,4.6044e-05,0.000138132,4.6044e-05
160,10717.4,0.47021,0.33028,0.93421,0.6104,0.55002,0.58576,0.41911,1.24891,1.98598,1.57993,0.000128633,4.28777e-05,0.000128633,4.28777e-05,0.000128633,4.28777e-05,0.000128633,4.28777e-05
161,10778.2,0.4617,0.33416,0.94089,0.68818,0.51096,0.58565,0.41959,1.24838,1.96596,1.57911,0.000119556,3.98522e-05,0.000119556,3.98522e-05,0.000119556,3.98522e-05,0.000119556,3.98522e-05
162,10838.9,0.47017,0.33833,0.93964,0.60571,0.55372,0.58556,0.41868,1.2498,1.95226,1.5804,0.000110905,3.69683e-05,0.000110905,3.69683e-05,0.000110905,3.69683e-05,0.000110905,3.69683e-05
163,10899.6,0.46515,0.32962,0.93811,0.6064,0.55464,0.58548,0.41927,1.25052,1.96624,1.5829,0.000102681,3.4227e-05,0.000102681,3.4227e-05,0.000102681,3.4227e-05,0.000102681,3.4227e-05
164,10960.4,0.47602,0.33454,0.93944,0.61227,0.55121,0.58469,0.41894,1.24939,1.9783,1.58224,9.48874e-05,3.16291e-05,9.48874e-05,3.16291e-05,9.48874e-05,3.16291e-05,9.48874e-05,3.16291e-05
165,11021.2,0.46866,0.3347,0.94222,0.66908,0.51804,0.5858,0.42157,1.24905,1.98566,1.58352,8.75264e-05,2.91755e-05,8.75264e-05,2.91755e-05,8.75264e-05,2.91755e-05,8.75264e-05,2.91755e-05
166,11081.9,0.47244,0.33914,0.93951,0.64733,0.5303,0.5861,0.4222,1.24722,1.97726,1.58243,8.06001e-05,2.68667e-05,8.06001e-05,2.68667e-05,8.06001e-05,2.68667e-05,8.06001e-05,2.68667e-05
167,11142.6,0.46131,0.33385,0.93899,0.62527,0.54244,0.58665,0.42204,1.24641,1.98439,1.58185,7.41108e-05,2.47036e-05,7.41108e-05,2.47036e-05,7.41108e-05,2.47036e-05,7.41108e-05,2.47036e-05
168,11203.4,0.46811,0.34082,0.94394,0.62732,0.54829,0.58667,0.42207,1.24438,1.97749,1.58042,6.80605e-05,2.26868e-05,6.80605e-05,2.26868e-05,6.80605e-05,2.26868e-05,6.80605e-05,2.26868e-05
169,11264.2,0.46073,0.33268,0.93423,0.65609,0.52857,0.58722,0.42236,1.24452,1.98531,1.58059,6.24508e-05,2.08169e-05,6.24508e-05,2.08169e-05,6.24508e-05,2.08169e-05,6.24508e-05,2.08169e-05
170,11324.9,0.4676,0.33892,0.93897,0.65864,0.52811,0.58723,0.42423,1.24526,1.99327,1.58119,5.72836e-05,1.90945e-05,5.72836e-05,1.90945e-05,5.72836e-05,1.90945e-05,5.72836e-05,1.90945e-05
171,11413,0.4088,0.25526,0.87491,0.60422,0.55677,0.5805,0.4154,1.24933,1.97226,1.59269,5.25605e-05,1.75202e-05,5.25605e-05,1.75202e-05,5.25605e-05,1.75202e-05,5.25605e-05,1.75202e-05
172,11473.5,0.40951,0.25475,0.8776,0.60387,0.55967,0.57999,0.41598,1.24874,1.96386,1.59996,4.82828e-05,1.60943e-05,4.82828e-05,1.60943e-05,4.82828e-05,1.60943e-05,4.82828e-05,1.60943e-05
173,11533.9,0.4098,0.25219,0.87785,0.61819,0.54544,0.57937,0.41377,1.2464,1.95808,1.60107,4.44519e-05,1.48173e-05,4.44519e-05,1.48173e-05,4.44519e-05,1.48173e-05,4.44519e-05,1.48173e-05
174,11594.5,0.40401,0.24541,0.87606,0.60972,0.55496,0.57924,0.4144,1.24611,1.953,1.60106,4.1069e-05,1.36897e-05,4.1069e-05,1.36897e-05,4.1069e-05,1.36897e-05,4.1069e-05,1.36897e-05
175,11655.1,0.39932,0.24395,0.87076,0.60246,0.55875,0.57809,0.41418,1.24478,1.95887,1.59976,3.8135e-05,1.27117e-05,3.8135e-05,1.27117e-05,3.8135e-05,1.27117e-05,3.8135e-05,1.27117e-05
176,11714.9,0.40258,0.24775,0.87443,0.59812,0.55962,0.57674,0.41319,1.24467,1.96141,1.59865,3.56509e-05,1.18836e-05,3.56509e-05,1.18836e-05,3.56509e-05,1.18836e-05,3.56509e-05,1.18836e-05
177,11774.3,0.40096,0.24764,0.87488,0.59566,0.55865,0.57693,0.41327,1.24334,1.96149,1.59701,3.36174e-05,1.12058e-05,3.36174e-05,1.12058e-05,3.36174e-05,1.12058e-05,3.36174e-05,1.12058e-05
178,11833.6,0.39418,0.23986,0.87093,0.59782,0.56129,0.57784,0.41497,1.24344,1.95501,1.59897,3.20351e-05,1.06784e-05,3.20351e-05,1.06784e-05,3.20351e-05,1.06784e-05,3.20351e-05,1.06784e-05
179,11893,0.39164,0.24041,0.87436,0.59734,0.56338,0.57761,0.41463,1.24307,1.95385,1.59688,3.09046e-05,1.03015e-05,3.09046e-05,1.03015e-05,3.09046e-05,1.03015e-05,3.09046e-05,1.03015e-05
180,11953.9,0.39125,0.23941,0.87242,0.59374,0.56185,0.57727,0.41462,1.24214,1.95374,1.5936,3.02262e-05,1.00754e-05,3.02262e-05,1.00754e-05,3.02262e-05,1.00754e-05,3.02262e-05,1.00754e-05
